Unidad,Ciclo,AjOp_1,AjOp_2,AjOp_3,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23
57,152,-0.0015,0,100,518.67,1583.87,526.15,100,558.75,1405.86,1.3,2388.15,14.62,9065.3,9.0653,23.5041,8.3503,47.43,0.251310198,393,2388.14,2388,642.47,8147.67,0.03,39.28,21.61
57,153,-0.0026,-0.0004,100,518.67,1590.8,526.45,100,559.24,1403.31,1.31,2388.13,14.62,9067.36,9.06736,23.5306,8.3027,47.42,0.026821996,393,2388.17,2388,642.5,8146.52,0.03,39.17,21.61
57,154,-0.003,0.0003,100,518.67,1592.63,526.02,100,558.88,1404.24,1.31,2388.14,14.62,9075.64,9.07564,23.5943,8.3652,47.38,0.143058292,392,2388.19,2388,642.72,8154.35,0.03,39.27,21.61
57,155,0.0013,-0.0001,100,518.67,1587.77,526.82,100,559.25,1406.81,1.31,2388.11,14.62,9074.12,9.07412,23.4836,8.3686,47.5,0.224857726,394,2388.11,2388,642.5,8147.72,0.03,39.14,21.61
57,156,-0.0006,0,100,518.67,1586.62,527.65,100,559.49,1411.74,1.31,2388.16,14.62,9073.29,9.07329,23.4461,8.354,47.42,0.679132291,393,2388.17,2388,642.78,8154.88,0.03,39.21,21.61
57,157,-0.003,-0.0003,100,518.67,1587.11,527.33,100,558.87,1403.78,1.3,2388.15,14.62,9073.48,9.07348,23.5161,8.3614,47.42,0.719826917,392,2388.19,2388,642.33,8152.24,0.03,39.08,21.61
57,158,-0.0024,-0.0004,100,518.67,1586.47,526.78,100,559.95,1407.74,1.31,2388.17,14.62,9079.6,9.0796,23.5899,8.3576,47.45,0.240737891,393,2388.16,2388,643.13,8152.95,0.03,39.16,21.61
57,159,-0.0012,0.0003,100,518.67,1588.16,527.3,100,559.83,1405.25,1.31,2388.22,14.62,9070.92,9.07092,23.5258,8.3381,47.41,0.826529309,392,2388.18,2388,642.66,8148.64,0.03,39.48,21.61
57,160,0.0018,-0.0002,100,518.67,1587.88,527.26,100,559.31,1400.38,1.3,2388.15,14.62,9076.55,9.07655,23.5097,8.3317,47.3,0.619223799,393,2388.18,2388,642.15,8154.7,0.03,39.2,21.6
57,161,0.0028,-0.0003,100,518.67,1583.92,527.59,100,559.63,1411.47,1.31,2388.17,14.62,9087.49,9.08749,23.679,8.3577,47.32,0.575414392,392,2388.21,2388,642.7,8152.15,0.03,39.2,21.61
57,162,-0.003,0,100,518.67,1586.49,527.23,100,560.01,1410.35,1.31,2388.15,14.62,9071.14,9.07114,23.5837,8.2854,47.49,0.978704572,393,2388.17,2388,642.5,8161.07,0.03,39,21.61
57,163,-0.0014,0,100,518.67,1589.41,527.9,100,560.24,1405.84,1.31,2388.19,14.62,9078.05,9.07805,23.5326,8.3331,47.43,0.63317943,394,2388.19,2388,642.92,8157.02,0.03,39.23,21.61
57,164,0.0034,-0.0005,100,518.67,1588.04,527.7,100,560.14,1409.2,1.3,2388.15,14.62,9070.63,9.07063,23.676,8.3487,47.45,0.617416457,393,2388.23,2388,642.56,8160.27,0.03,39.31,21.61
57,165,-0.0001,0,100,518.67,1589.57,527.9,100,559.74,1409.31,1.31,2388.21,14.62,9078.32,9.07832,23.5963,8.2893,47.69,0.977253485,394,2388.2,2388,642.18,8157.42,0.03,39.28,21.61
57,166,0.0016,-0.0004,100,518.67,1590.56,527.81,100,560.24,1407.47,1.31,2388.19,14.62,9072.06,9.07206,23.5056,8.2949,47.45,0.275931593,394,2388.2,2388,641.93,8161.05,0.03,39.35,21.61
57,167,-0.0005,0.0003,100,518.67,1591.62,528.26,100,559.91,1400.36,1.31,2388.21,14.62,9082.69,9.08269,23.6548,8.3318,47.66,0.923388755,392,2388.24,2388,642.57,8159.68,0.03,39.58,21.61
57,168,-0.0003,0.0003,100,518.67,1589.31,528.19,100,559.55,1400.88,1.31,2388.2,14.62,9082.24,9.08224,23.5862,8.3046,47.59,0.002149514,393,2388.19,2388,642.64,8158.63,0.03,39.36,21.61
57,169,0.0051,0.0003,100,518.67,1589.7,527.97,100,560.33,1408.34,1.31,2388.25,14.62,9078.68,9.07868,23.7288,8.2959,47.48,0.833728414,395,2388.19,2388,642.58,8156.24,0.03,39.36,21.61
57,170,-0.0007,0,100,518.67,1597.05,528.8,100,561.88,1408.77,1.3,2388.13,14.62,9076.62,9.07662,23.5359,8.3454,47.47,0.422924051,393,2388.21,2388,642.09,8156.85,0.03,39.39,21.6
57,171,0.0005,-0.0002,100,518.67,1590.88,528.59,100,561.08,1406.14,1.31,2388.24,14.62,9082.5,9.0825,23.5552,8.3086,47.44,0.232026672,391,2388.18,2388,642.81,8161.38,0.03,39.26,21.61
57,172,-0.0007,0,100,518.67,1591.28,528.79,100,560.64,1404.17,1.31,2388.22,14.62,9076.89,9.07689,23.524,8.3193,47.41,0.164337477,394,2388.23,2388,642.24,8153.78,0.03,39.36,21.61
57,173,-0.0014,0,100,518.67,1590.53,528.37,100,561.74,1402.97,1.31,2388.22,14.62,9087.72,9.08772,23.5685,8.286,47.56,0.763853852,395,2388.29,2388,642.53,8158.88,0.03,39.48,21.61
57,174,-0.0004,-0.0003,100,518.67,1591.94,528.06,100,561.11,1408.81,1.31,2388.24,14.62,9087.4,9.0874,23.5233,8.3462,47.58,0.429618496,393,2388.2,2388,642.51,8160.66,0.03,39.35,21.61
57,175,0.0012,-0.0001,100,518.67,1590.19,529.06,100,560.99,1405.26,1.31,2388.24,14.62,9084.62,9.08462,23.6575,8.308,47.53,0.658702665,394,2388.27,2388,642.6,8169.25,0.03,39.37,21.61
57,176,-0.0004,-0.0004,100,518.67,1595.07,529.08,100,561.9,1405.88,1.31,2388.26,14.62,9084.51,9.08451,23.6882,8.3246,47.54,0.330507034,394,2388.18,2388,642.99,8163.27,0.03,39.27,21.6
57,177,0.0003,-0.0003,100,518.67,1593,528.98,100,561.07,1401.92,1.31,2388.27,14.62,9084.67,9.08467,23.5894,8.3105,47.66,0.066007667,394,2388.27,2388,642.35,8159.07,0.03,39.29,21.61
57,178,0.001,-0.0005,100,518.67,1588.54,529.59,100,561.88,1407.17,1.31,2388.31,14.62,9085.58,9.08558,23.5814,8.3248,47.49,0.181103891,395,2388.19,2388,643.01,8158.98,0.03,39.35,21.61
57,179,-0.0024,0.0001,100,518.67,1595.95,529.51,100,562.14,1413.69,1.31,2388.26,14.62,9087.11,9.08711,23.6312,8.3379,47.59,0.895325128,394,2388.22,2388,642.83,8159.14,0.03,39.37,21.61
57,180,-0.0035,0.0002,100,518.67,1594.48,529.28,100,561.94,1407.13,1.31,2388.27,14.62,9078.52,9.07852,23.619,8.2881,47.7,0.75666389,393,2388.29,2388,642.47,8164.79,0.03,39.42,21.61
57,181,0.0014,0.0005,100,518.67,1593.37,530.36,100,562.7,1410.05,1.31,2388.28,14.62,9081.24,9.08124,23.5204,8.3153,47.76,0.28630518,395,2388.27,2388,643.01,8157.48,0.03,39.38,21.61
57,182,-0.0006,-0.0003,100,518.67,1589.38,529.65,100,562.2,1412.72,1.31,2388.33,14.62,9090.95,9.09095,23.585,8.2882,47.72,0.984863516,393,2388.27,2388,642.92,8160.04,0.03,39.37,21.61
57,183,0.0013,-0.0001,100,518.67,1595.25,530.03,100,562.24,1415.72,1.31,2388.24,14.62,9088.46,9.08846,23.6463,8.3265,47.67,0.172211776,393,2388.28,2388,642.69,8165.16,0.03,39.25,21.61
57,184,-0.0022,0.0004,100,518.67,1598.18,530.07,100,562.02,1406.79,1.31,2388.3,14.62,9097.21,9.09721,23.757,8.3178,47.71,0.417290045,395,2388.3,2388,642.78,8161.97,0.03,39.42,21.61
57,185,-0.0019,0.0002,100,518.67,1593.72,530.62,100,562.8,1409.03,1.31,2388.29,14.62,9092.96,9.09296,23.6808,8.2937,47.86,0.077875126,394,2388.33,2388,642.88,8168.08,0.03,39.45,21.61
57,186,-0.0029,0.0002,100,518.67,1594.06,530.44,100,562.31,1414.59,1.31,2388.34,14.62,9089.77,9.08977,23.7535,8.3043,47.62,0.58527956,395,2388.27,2388,642.69,8172.05,0.03,39.55,21.61
57,187,0.0009,0.0004,100,518.67,1601.91,530.49,100,562.53,1413.56,1.31,2388.3,14.62,9094.84,9.09484,23.7841,8.2983,47.53,0.128256606,394,2388.35,2388,642.92,8165.16,0.03,39.49,21.61
57,188,-0.0021,0.0004,100,518.67,1594.48,530.67,100,562.93,1416.42,1.31,2388.31,14.62,9095.17,9.09517,23.647,8.2692,47.69,0.107559373,393,2388.28,2388,642.83,8172.62,0.03,39.32,21.61
57,189,-0.0005,0.0001,100,518.67,1589.41,530.86,100,563.35,1406,1.31,2388.33,14.62,9097.47,9.09747,23.7758,8.3178,47.73,0.041964481,397,2388.33,2388,642.37,8171.75,0.03,39.35,21.61
57,190,-0.0032,0.0002,100,518.67,1589.47,530.93,100,563.57,1412.73,1.31,2388.37,14.62,9091.3,9.0913,23.6678,8.3513,47.75,0.139813942,394,2388.37,2388,642.6,8165.72,0.03,39.51,21.61
57,191,0,-0.0002,100,518.67,1596.05,530.6,100,563.13,1411.21,1.31,2388.38,14.62,9092.09,9.09209,23.5921,8.3311,47.57,0.040876908,393,2388.33,2388,642.71,8174.54,0.03,39.22,21.61
57,192,0.0006,0.0005,100,518.67,1596.79,531.82,100,563.66,1413.82,1.31,2388.35,14.62,9097.06,9.09706,23.705,8.3209,47.66,0.356149399,395,2388.34,2388,643.13,8172,0.03,39.55,21.61
57,193,-0.0022,0.0004,100,518.67,1596.48,531.28,100,564.16,1410.38,1.31,2388.32,14.62,9092.65,9.09265,23.7827,8.266,47.75,0.030134122,395,2388.36,2388,642.34,8170.96,0.03,39.45,21.61
57,194,-0.0008,0,100,518.67,1591.4,531.27,100,563.8,1408.34,1.31,2388.3,14.62,9100.8,9.1008,23.5914,8.2627,47.82,0.328358091,395,2388.32,2388,,8170.54,0.03,39.41,21.61
57,195,-0.0016,-0.0005,100,518.67,1595.9,531.49,100,564.82,1417.73,1.31,2388.38,14.62,9105.04,9.10504,23.735,8.3014,47.91,0.316588853,395,2388.33,2388,643.29,8172.15,0.03,39.4,21.61
57,196,-0.0025,-0.0005,100,518.67,1598.86,531.78,100,565.16,1411.39,1.31,2388.37,14.62,9097.53,9.09753,23.7851,8.2754,47.85,0.275477805,395,2388.39,2388,642.99,8178.11,0.03,39.32,21.61
57,197,-0.0005,0.0004,100,518.67,1592.86,532.22,100,564.97,1409.78,1.31,2388.41,14.62,9093.49,9.09349,23.7326,8.2513,47.9,0.704064363,396,2388.39,2388,642.9,8174.81,0.03,39.45,21.61
57,198,0.0005,0,100,518.67,1594.77,532.3,100,564.46,1411.22,1.31,2388.34,14.62,9103.08,9.10308,23.7259,8.2587,47.72,0.77593877,395,2388.29,2388,643.03,8176.28,0.03,39.46,21.61
57,199,0.0031,0.0002,100,518.67,1599.63,532.8,100,564.86,1417.33,1.31,2388.38,14.62,9096.84,9.09684,23.7283,8.2777,47.67,0.575510438,395,2388.36,2388,642.9,8179.66,0.03,39.62,21.61
57,200,-0.0022,0.0004,100,518.67,1594.24,533.57,100,566.04,1415.72,1.31,2388.43,14.62,9095.23,9.09523,23.6266,8.2749,47.94,0.862291178,394,2388.36,2388,643.03,8177.07,0.03,39.63,21.61
57,201,-0.0031,-0.0001,100,518.67,1599.54,533.52,100,565.93,1411.15,1.31,2388.44,14.62,9104.27,9.10427,23.9154,8.2792,47.98,0.412347743,393,2388.4,2388,642.96,8181.98,0.03,39.52,21.61
57,202,-0.0005,-0.0001,100,518.67,1595.23,533.35,100,566.49,1414.82,1.31,2388.39,14.62,9115.43,9.11543,23.7718,8.2713,47.85,0.54047556,396,2388.47,2388,643.09,8175.91,0.03,39.39,21.61
57,203,-0.0028,-0.0004,100,518.67,1599.73,533.16,100,566.01,1414.66,1.31,2388.41,14.62,9109.67,9.10967,23.6434,8.2519,48.06,0.763516679,395,2388.41,2388,642.5,8180.47,0.03,39.53,21.61
57,204,0.0039,0.0001,100,518.67,1607.84,534.07,100,565.97,1420.27,1.31,2388.44,14.62,9110.74,9.11074,23.6893,8.2645,47.94,0.068490444,395,2388.43,2388,642.85,8181.12,0.03,39.52,21.61
57,205,0.0031,0.0003,100,518.67,1604.28,533.94,100,566.24,1412.45,1.31,2388.44,14.62,9112.09,9.11209,23.7428,8.2618,47.81,0.57406467,396,2388.47,2388,643.07,8181.05,0.03,39.58,21.61
57,206,0.002,0.0002,100,518.67,1605.39,534.16,100,566.71,1414.5,1.31,2388.47,14.62,9104.74,9.10474,23.6353,8.2542,47.93,0.607658508,395,2388.49,2388,643.51,8181.56,0.03,39.5,21.61
57,207,-0.0007,0.0005,100,518.67,1597.53,534.42,100,567.69,1418.62,1.31,2388.49,14.62,9116.77,9.11677,23.8297,8.2791,47.99,0.439885088,395,2388.51,2388,643.28,8180.24,0.03,39.55,21.61
57,208,0.0039,-0.0001,100,518.67,1599.51,534.82,100,567.5,1422.1,1.31,2388.52,14.62,9117.18,9.11718,23.8536,8.2372,48.15,0.781899298,395,2388.5,2388,642.97,8184.83,0.03,39.52,21.61
57,209,0.0048,0.0003,100,518.67,1598.08,535.9,100,567.08,1419.49,1.31,2388.55,14.62,9118.49,9.11849,23.7688,8.2838,47.99,0.259571156,396,2388.48,2388,642.89,8188.28,0.03,39.52,21.61
57,210,0.0004,-0.0004,100,518.67,1604.46,534.93,100,568.4,1424.53,1.32,2388.48,14.62,9121.06,9.12106,23.7663,8.277,48.04,0.516099329,395,2388.46,2388,643.52,8181.81,0.03,39.56,21.61
57,211,0.0017,0.0003,100,518.67,1600.64,535.78,100,568.32,1425.61,1.31,2388.47,14.62,9116.59,9.11659,23.8781,8.2309,48.18,0.606406706,397,2388.49,2388,643.53,8186.73,0.03,39.73,21.61
57,212,0.006,-0.0005,100,518.67,1600.68,535.91,100,568.14,1425.91,1.32,2388.55,14.62,9124.35,9.12435,23.8529,8.2314,47.78,0.991494447,397,2388.56,2388,642.77,8188.05,0.03,39.56,21.61
57,213,0.001,0,100,518.67,1599.44,536.37,100,569.54,1427.71,1.31,2388.59,14.62,9116.57,9.11657,23.6929,8.2145,48.12,0.761889354,396,2388.59,2388,643.29,8192.64,0.03,39.78,21.61
57,214,0.0009,0.0001,100,518.67,1601.61,536.29,100,569.1,1418.58,1.32,2388.53,14.62,9118.9,9.1189,23.8159,8.2651,48.15,0.222448653,396,2388.53,2388,643.39,8192.43,0.03,39.52,21.61
57,215,0.0023,-0.0002,100,518.67,1605.06,537.4,100,569.69,1422.42,1.32,2388.56,14.62,9115.2,9.1152,23.6869,8.2591,48.23,0.678445073,397,2388.57,2388,643.4,8190.03,0.03,39.82,21.61
58,1,-0.0007,-0.0004,100,518.67,1590.06,521.8,100,554.25,1401.42,1.3,2388.06,14.62,9065.5,9.0655,23.4966,8.4167,47.4,0.243209777,391,2388.05,2388,643.02,8138.81,0.03,38.78,21.61
58,2,-0.0004,-0.0005,100,518.67,1580.28,521.64,100,553.46,1403.08,1.3,2388.05,14.62,9068.65,9.06865,23.3268,8.4743,47.34,0.970692837,393,2388,2388,642.7,8146.26,0.03,38.84,21.61
58,3,0.0042,0.0005,100,518.67,1586.01,521.71,100,553.77,1407.17,1.3,2388.06,14.62,9069.51,9.06951,23.3627,8.403,47.35,0.165368869,392,2388.06,2388,641.81,8146.35,0.03,38.86,21.61
58,4,0.002,0.0004,100,518.67,1580.09,521.43,100,553.61,1403.03,1.3,2388.07,14.62,9060.23,9.06023,23.3352,8.4111,47.2,0.039218055,393,2388.08,2388,642.57,8147.14,0.03,38.94,21.61
58,5,0.0009,0.0005,100,518.67,1584.32,521.96,100,554.15,1402.83,1.3,2388.02,14.62,9066.22,9.06622,23.3814,8.3954,47.41,0.715589313,392,2388.1,2388,642.61,8144.45,0.03,38.75,21.61
58,6,-0.002,-0.0001,100,518.67,1595.04,521.48,100,553.5,1407.11,1.3,2388.04,14.62,9062.28,9.06228,23.268,8.418,47.37,0.074098801,392,2388.03,2388,642.33,8145.52,0.03,38.7,21.61
58,7,0.0013,0.0002,100,518.67,1585.99,522.17,100,553.68,1398.81,1.3,2388.09,14.62,9066.98,9.06698,23.3164,8.4319,47.43,0.675942157,393,2388.03,2388,642.51,8142.96,0.03,38.96,21.61
58,8,-0.0008,0.0001,100,518.67,1585.39,521.27,100,553.62,1405.03,1.3,2388.05,14.62,9073.21,9.07321,23.2979,8.4027,47.53,0.159855825,394,2388.05,2388,642.32,8151.02,0.03,39.05,21.61
58,9,0.0004,0.0001,100,518.67,1582.88,521.11,100,553.53,1406.71,1.3,2388.08,14.62,9066.12,9.06612,23.2882,8.4695,47.36,0.457342638,392,2388.03,2388,642.83,8139.72,0.03,38.72,21.61
58,10,-0.0014,-0.0001,100,518.67,1587.83,521.76,100,554.83,1401.6,1.3,2388.03,14.62,9069.45,9.06945,23.3436,8.4139,47.48,0.645795746,393,2388.13,2388,642.13,8147.05,0.03,39.07,21.61
58,11,0.0017,-0.0003,100,518.67,1592.18,521.84,100,553.39,1404.12,1.3,2388.07,14.62,9060.62,9.06062,23.3438,8.4322,47.37,0.4649406,392,2388.11,2388,641.96,8148.12,0.03,38.79,21.61
58,12,0,-0.0004,100,518.67,1584.4,522.04,100,553.36,1410.54,1.3,2388.09,14.62,9059.86,9.05986,23.2584,8.444,47.43,0.689468724,393,2388.09,2388,642.62,8143.5,0.03,38.91,21.61
58,13,-0.0006,-0.0001,100,518.67,1588.87,521.22,100,553.62,1408.74,1.3,2388.03,14.62,9068.71,9.06871,23.3679,8.4356,47.48,0.110936817,391,2388.03,2388,642.42,8146.52,0.03,38.83,21.61
58,14,0.0021,0.0003,100,518.67,1588.66,521.44,100,553.71,1401.18,1.3,2388.1,14.62,9062.46,9.06246,23.3751,8.4474,47.45,0.473695312,391,2388.08,2388,642.4,8143.97,0.03,38.83,21.61
58,15,-0.0023,-0.0003,100,518.67,1586.8,521.71,100,553.33,1405.52,1.3,2388.05,14.62,9064.49,9.06449,23.3157,8.427,47.45,0.82297691,394,2388.04,2388,642.73,8136.9,0.03,38.63,21.61
58,16,-0.0005,0,100,518.67,1590.93,521.74,100,553.57,1410.07,1.3,2388.06,14.62,9057.18,9.05718,23.2433,8.4142,47.59,0.441603841,393,2388.06,2388,641.9,8141,0.03,38.97,21.61
58,17,0.0031,-0.0004,100,518.67,1586.83,521.81,100,554.13,1405.46,1.3,2388.08,14.62,9066.19,9.06619,23.3122,8.4635,47.37,0.035232027,392,2388.11,2388,642.47,8140.72,0.03,38.94,21.61
58,18,-0.0014,-0.0004,100,518.67,1593.98,521.62,100,553.54,1402.15,1.3,2388.08,14.62,9063.55,9.06355,23.2927,8.4199,47.38,0.498597736,394,2387.98,2388,642.58,8137.91,0.03,38.87,21.61
58,19,0.0017,0.0001,100,518.67,1589.15,522.02,100,553.83,1409.78,1.3,2388.11,14.62,9055.41,9.05541,23.3605,8.4251,47.58,0.193363606,394,2388.03,2388,642.45,8144.21,0.03,38.8,21.61
58,20,0.0019,-0.0003,100,518.67,1585.92,521.73,100,554.18,1407.21,1.3,2388,14.62,9064.59,9.06459,23.3895,8.4369,47.46,0.600208497,393,2388.14,2388,642.18,8138.27,0.03,38.91,21.61
58,21,0.0007,0.0002,100,518.67,1589.94,522.04,100,554.41,1407.73,1.3,2388.07,14.62,9061.03,9.06103,23.3585,8.4228,47.23,0.324286299,392,2388.06,2388,642.83,8143.93,0.03,38.77,21.61
58,22,0.0004,0.0001,100,518.67,1583.28,521.46,100,553.88,1403.98,1.3,2388.09,14.62,9060.14,9.06014,23.3824,8.4241,47.25,0.411732027,392,2388.03,2388,642.21,8141.03,0.03,38.99,21.61
58,23,-0.0025,0,100,518.67,1593,521.8,100,553.63,1404.46,1.3,2388.13,14.62,9059.03,9.05903,23.3381,8.4395,47.47,0.353903735,393,2388,2388,641.85,8145,0.03,38.94,21.61
58,24,0.0015,-0.0001,100,518.67,1585.88,521.55,100,554.29,1408.69,1.3,2388.1,14.62,9068.22,9.06822,23.4126,8.4133,47.65,0.226845722,393,2388.11,2388,642.8,8138.89,0.03,38.98,21.61
58,25,0.0001,0.0004,100,518.67,1587.18,521.33,100,553.82,1414.15,1.3,2388.06,14.62,9058.82,9.05882,23.3478,8.4383,47.36,0.829087099,394,2388.05,2388,642.63,8146.85,0.03,38.74,21.61
58,26,0.0043,0.0003,100,518.67,1583.24,522.02,100,553.71,1405.77,1.3,2388.07,14.62,9068.67,9.06867,23.2025,8.4518,47.55,0.737287943,391,2388.08,2388,642.45,8144.4,0.03,38.72,21.61
58,27,0.0003,-0.0001,100,518.67,1594.15,521.3,100,553.29,1403.71,1.3,2388.02,14.62,9059.38,9.05938,23.3299,8.4832,47.45,0.722272691,393,2388.08,2388,642.65,8140.01,0.03,39.03,21.61
58,28,-0.0021,0,100,518.67,1588.52,522.31,100,553.77,1406.54,1.3,2388.14,14.62,9064.31,9.06431,23.4258,8.4353,47.34,0.224423525,393,2388.08,2388,642.79,8139.67,0.03,38.97,21.61
58,29,-0.0004,0.0004,100,518.67,1589.64,521.38,100,553.45,1409.51,1.3,2388.07,14.62,9057.64,9.05764,23.2265,8.4095,47.53,0.40844159,392,2388.03,2388,642.34,8146.04,0.03,38.99,21.61
58,30,0.0017,-0.0001,100,518.67,1587.85,521.58,100,553.01,1403.04,1.3,2388.09,14.62,9061.17,9.06117,23.3102,8.4455,47.46,0.720834988,393,2388.05,2388,642.04,8146.18,0.03,38.92,21.61
58,31,-0.0016,0.0001,100,518.67,1596.79,521.89,100,553.62,1407.63,1.3,2388.09,14.62,9063.87,9.06387,23.3191,8.3851,47.62,0.091046464,393,2388.07,2388,642.82,8147.3,0.03,38.9,21.61
58,32,-0.0004,-0.0004,100,518.67,1593.21,521.85,100,553.07,1398.15,1.3,2388.1,14.62,9065.39,9.06539,23.3283,8.4579,47.55,0.016129909,391,2388.05,2388,642.88,8141.57,0.03,38.83,21.61
58,33,-0.0016,-0.0002,100,518.67,1585.22,521.73,100,554.16,1407.22,1.3,2388.09,14.62,9060.94,9.06094,23.3275,8.4253,47.24,0.728695289,391,2388.03,2388,642.71,8143.76,0.03,38.86,21.61
58,34,-0.0007,0.0004,100,518.67,1585.5,521.66,100,553.33,1411.73,1.3,2388.09,14.62,9051.53,9.05153,23.2156,8.4446,47.6,0.061663614,392,2388.03,2388,642.71,8139.55,0.03,38.8,21.61
58,35,0.0033,0.0003,100,518.67,1590.36,521.57,100,554.41,1399.09,1.3,2388.08,14.62,9068.1,9.0681,23.404,8.3988,47.38,0.074777613,391,2388.13,2388,642.4,8142.11,0.03,38.87,21.61
58,36,0.0032,0.0004,100,518.67,1591.08,521.39,100,553.57,1411.23,1.3,2388.06,14.62,9071.15,9.07115,23.3289,8.4598,47.47,0.189266711,392,2388.07,2388,642.73,8142.05,0.03,39.16,21.61
58,37,0.0009,0.0003,100,518.67,1587.09,521.2,100,553.83,1401.31,1.3,2388.05,14.62,9070.9,9.0709,23.1946,8.4084,47.36,0.414580685,394,2388.03,2388,642.26,8143.13,0.03,38.9,21.61
58,38,-0.0027,0.0002,100,518.67,1587.56,521.55,100,553.36,1412.88,1.3,2388.1,14.62,9062.12,9.06212,23.2065,8.4082,47.42,0.570394778,393,2388.07,2388,642.38,8140.11,0.03,38.71,21.61
58,39,0.0026,-0.0002,100,518.67,1586.54,521.67,100,553.73,1407.94,1.3,2388.12,14.62,9068.3,9.0683,23.28,8.4359,47.53,0.781194551,393,2388.05,2388,642.91,8140.37,0.03,38.91,21.61
58,40,0.0006,0.0005,100,518.67,1595.48,521.66,100,553.03,1413.82,1.3,2388.04,14.62,9069.37,9.06937,23.3741,8.4622,47.52,0.378113805,393,2388.09,2388,642.96,8141.3,0.03,38.77,21.61
58,41,0.0031,-0.0004,100,518.67,1580.62,521.44,100,553.74,1414.32,1.3,2388.03,14.62,9074.72,9.07472,23.2943,8.4112,47.5,0.114852275,393,2388.09,2388,642.83,8142.22,0.03,38.84,21.61
58,42,0.0039,-0.0004,100,518.67,1585.93,521.53,100,554.46,1408.02,1.3,2388.11,14.62,9064.11,9.06411,23.3207,8.4346,47.23,0.627064266,392,2388.04,2388,642,8142.11,0.03,38.83,21.61
58,43,0,-0.0003,100,518.67,1588.09,521.68,100,553.78,1414.48,1.3,2388.09,14.62,9063.72,9.06372,23.3443,8.4124,47.53,0.818984295,393,2388,2388,642.21,8140.07,0.03,38.78,21.61
58,44,0.0005,-0.0002,100,518.67,1589.22,521.83,100,553.87,1412.5,1.3,2388.01,14.62,9063.06,9.06306,23.3987,8.4355,47.4,0.269668087,395,2388.07,2388,643.11,8142.95,0.03,38.83,21.61
58,45,-0.0012,0.0005,100,518.67,1586.19,521.07,100,553.38,1408.27,1.3,2388.09,14.62,9060.75,9.06075,23.2791,8.3906,47.43,0.52245741,393,2388.11,2388,642.55,8139.46,0.03,38.91,21.61
58,46,-0.0006,-0.0002,100,518.67,1594.03,521.71,100,553.98,1406.49,1.3,2388.08,14.62,9063.3,9.0633,23.3666,8.4015,47.43,0.713109113,392,2388.03,2388,642.36,8146.5,0.03,38.89,21.61
58,47,-0.0044,-0.0005,100,518.67,1582.56,521.98,100,553.78,1405.72,1.3,2388.06,14.62,9062.96,9.06296,23.3132,8.4191,47.5,0.190937969,391,2388.05,2388,642.2,8145.4,0.03,39.08,21.61
58,48,-0.002,-0.0001,100,518.67,1593.96,521.84,100,553.48,1406.01,1.3,2388.06,14.62,9060.82,9.06082,23.3259,8.4689,47.4,0.011479294,393,2388.06,2388,643.03,8139.4,0.03,38.99,21.61
58,49,0.0033,0,100,518.67,1590.15,521.27,100,553.79,1411.94,1.3,2388.05,14.62,9058.46,9.05846,23.1743,8.4553,47.36,0.319837608,393,2388.1,2388,642.32,8138.65,0.03,38.91,21.61
58,50,-0.0036,-0.0004,100,518.67,1580.32,521.64,100,553.72,1408.54,1.3,2388.01,14.62,9068.4,9.0684,23.3632,8.4323,47.49,0.730021612,392,2388.07,2388,642.09,8150.17,0.03,38.73,21.61
58,51,-0.0019,0.0002,100,518.67,1586.26,522.27,100,553.16,1415.96,1.3,2388.07,14.62,9055.76,9.05576,23.1936,8.4379,47.43,0.109328758,393,2388.12,2388,642.54,8139.92,0.03,38.87,21.61
58,52,0.0004,-0.0001,100,518.67,1591.04,521.66,100,554.17,1399.67,1.3,2388.06,14.62,9057.71,9.05771,23.3949,8.4216,47.55,0.313861097,394,2388.08,2388,642.48,8138.46,0.03,38.86,21.61
58,53,0.0018,0.0002,100,518.67,1589.84,521.2,100,553.64,1408.48,1.3,2388.06,14.62,9069.13,9.06913,23.3869,8.4575,47.62,0.057299927,394,2388.08,2388,642.86,8140.73,0.03,38.67,21.61
58,54,-0.0006,-0.0002,100,518.67,1587.89,521.28,100,553.91,1413.2,1.3,2388.01,14.62,9069.4,9.0694,23.3551,8.4148,47.48,0.641082708,393,2388.05,2388,642.19,8142.54,0.03,38.9,21.61
58,55,-0.0015,0,100,518.67,1593.36,521.56,100,553.93,1407.79,1.3,2388.07,14.62,9064.62,9.06462,23.3163,8.4062,47.55,0.884506283,394,2388.06,2388,642.71,8137.06,0.03,38.85,21.61
58,56,-0.0001,-0.0003,100,518.67,1587.44,521.53,100,553.12,1406.13,1.3,2388.13,14.62,9061.6,9.0616,23.3224,8.4052,47.62,0.4999982,393,2388.12,2388,642.81,8144.6,0.03,38.83,21.61
58,57,-0.0003,0.0001,100,518.67,1584.95,521.61,100,552.96,1405.94,1.3,2388.11,14.62,9066.11,9.06611,23.3089,8.465,47.56,0.891421402,393,2388.08,2388,642.5,8141.35,0.03,38.7,21.61
